"player_name","position","team","headshot_href","streak_total5","streak_total10","status","reason"
"Al Horford","C","BOS","https://a.espncdn.com/i/headshots/nba/players/full/3213.png",40.4244937424601,49.7347412332313,"— Steady","Recent form (40.4) is close to season avg (69.1)"
"Jose Alvarado","G","NO","https://a.espncdn.com/i/headshots/nba/players/full/4277869.png",40.3448854591528,40.3565307766309,"— Steady","Recent form (40.3) is close to season avg (65.2)"
"Amir Coffey","G","LAC","https://a.espncdn.com/i/headshots/nba/players/full/4066387.png",40.2529719251991,60.7407215091845,"— Steady","Recent form (40.3) is close to season avg (57.5)"
"Khris Middleton","F","WSH","https://a.espncdn.com/i/headshots/nba/players/full/6609.png",40.1816591638034,37.0147991585154,"Cold (last 5)","Last 5 avg (40.2) is 10.5 below season avg (68.4). Dragged down by DISC, DEF"
"Klay Thompson","G","DAL","https://a.espncdn.com/i/headshots/nba/players/full/6475.png",40.0063418837571,40.8909123827976,"Cold (last 10)","Last 10 avg (40.9) is 6.6 below season avg (61.9). Dragged down by DEF, DISC"
"Andrew Wiggins","F","MIA","https://a.espncdn.com/i/headshots/nba/players/full/3059319.png",39.9552501083445,69.3955924063555,"— Steady","Recent form (40) is close to season avg (64.3)"
"Tyrese Haliburton","G","IND","https://a.espncdn.com/i/headshots/nba/players/full/4396993.png",39.9249590663659,45.3180479545614,"— Steady","Recent form (39.9) is close to season avg (78.5)"
"Ja Morant","G","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4279888.png",39.8443708090147,46.0246222697554,"— Steady","Recent form (39.8) is close to season avg (73.5)"
"Jamal Murray","G","DEN","https://a.espncdn.com/i/headshots/nba/players/full/3936299.png",39.7954581026727,35.7510692167659,"— Steady","Recent form (39.8) is close to season avg (72.7)"
"Mark Williams","C","CHA","https://a.espncdn.com/i/headshots/nba/players/full/4701232.png",39.7606270258514,48.9560341487896,"Cold (last 5)","Last 5 avg (39.8) is 11 below season avg (69.7). Dragged down by REB, DEF"
"D'Angelo Russell","G","BKN","https://a.espncdn.com/i/headshots/nba/players/full/3136776.png",39.7121365582603,48.3306982813408,"— Steady","Recent form (39.7) is close to season avg (67)"
"Malik Beasley",NA,NA,NA,39.7046902949939,39.0090946351974,"— Steady","Recent form (39.7) is close to season avg (62.4)"
"DaQuan Jeffries",NA,NA,NA,39.500568092971,50.7067939327847,"Cold (last 5)","Last 5 avg (39.5) is 8.4 below season avg (55.4). Dragged down by DISC, SCORING"
"Myles Turner","C","IND","https://a.espncdn.com/i/headshots/nba/players/full/3133628.png",39.2448583772621,35.1440624088599,"Cold (last 5)","Last 5 avg (39.2) is 11.4 below season avg (68.4). Dragged down by DISC, SCORING"
"Mike Conley","G","MIN","https://a.espncdn.com/i/headshots/nba/players/full/3195.png",39.181808329201,42.790698736154,"Cold (last 5)","Last 5 avg (39.2) is 10.5 below season avg (67.4). Dragged down by DEF, DISC"
"Austin Reaves","G","LAL","https://a.espncdn.com/i/headshots/nba/players/full/4066457.png",39.1084284777055,45.7928449137781,"Cold (last 5)","Last 5 avg (39.1) is 13.5 below season avg (70.2). Dragged down by REB, SCORING"
"Draymond Green","F","GS","https://a.espncdn.com/i/headshots/nba/players/full/6589.png",38.703657395511,39.7100591645168,"Cold (last 5)","Last 5 avg (38.7) is 12.1 below season avg (70.9). Dragged down by PLAY, SCORING"
"Kyle Kuzma","F","MIL","https://a.espncdn.com/i/headshots/nba/players/full/3134907.png",38.6682045385715,52.7817019234092,"Cold (last 5)","Last 5 avg (38.7) is 9.3 below season avg (57.8). Dragged down by REB, IMPACT"
"Jeremy Sochan","F","SA","https://a.espncdn.com/i/headshots/nba/players/full/4610139.png",38.6472535016748,42.3910745246877,"— Steady","Recent form (38.6) is close to season avg (67.3)"
"Trey Murphy III","F","NO","https://a.espncdn.com/i/headshots/nba/players/full/4397688.png",38.1400123145801,39.0048256858112,"Cold (last 5)","Last 5 avg (38.1) is 10.8 below season avg (63.8). Dragged down by DISC, IMPACT"
"Bismack Biyombo","C","SA","https://a.espncdn.com/i/headshots/nba/players/full/6427.png",37.9372472012216,37.7365779997542,"— Steady","Recent form (37.9) is close to season avg (62.4)"
"Taurean Prince","F","MIL","https://a.espncdn.com/i/headshots/nba/players/full/2990962.png",37.6225077474989,36.3501977632495,"Cold (last 5)","Last 5 avg (37.6) is 10 below season avg (60). Dragged down by DEF, REB"
"Josh Hart","G","NY","https://a.espncdn.com/i/headshots/nba/players/full/3062679.png",37.2993616904155,36.1004863788151,"Cold (last 5)","Last 5 avg (37.3) is 11.6 below season avg (73.6). Dragged down by DEF, REB"
"Kelly Olynyk","F","NO","https://a.espncdn.com/i/headshots/nba/players/full/2489663.png",37.2216160352147,49.9518383038151,"— Steady","Recent form (37.2) is close to season avg (66.1)"
"Chris Paul","G","SA","https://a.espncdn.com/i/headshots/nba/players/full/2779.png",36.9057537458045,43.2618518122288,"— Steady","Recent form (36.9) is close to season avg (72.8)"
"Dereck Lively II","C","DAL","https://a.espncdn.com/i/headshots/nba/players/full/4683688.png",36.8183841588807,33.7382238512597,"— Steady","Recent form (36.8) is close to season avg (74.8)"
"Anthony Edwards","G","MIN","https://a.espncdn.com/i/headshots/nba/players/full/4594268.png",36.7160580847998,52.5505073850059,"— Steady","Recent form (36.7) is close to season avg (71.5)"
"Miles McBride","G","NY","https://a.espncdn.com/i/headshots/nba/players/full/4431823.png",36.664790783791,39.5152556063692,"Cold (last 5)","Last 5 avg (36.7) is 11 below season avg (63.4). Dragged down by REB, DEF"
"Nikola Jokić",NA,NA,NA,36.3425710491267,32.9518764894269,"Cold (last 10)","Last 10 avg (33) is 10.7 below season avg (86.8). Dragged down by SCORING, REB"
"Rui Hachimura","F","LAL","https://a.espncdn.com/i/headshots/nba/players/full/4066648.png",36.30444159695,45.2169222279705,"Cold (last 5)","Last 5 avg (36.3) is 11 below season avg (64.5). Dragged down by SCORING, DISC"
"Ty Jerome","G","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4065733.png",36.2579069581902,53.8277041847045,"Cold (last 5)","Last 5 avg (36.3) is 15.4 below season avg (71.2). Dragged down by DEF, SCORING"
"Kristaps Porziņģis",NA,NA,NA,35.9673330492458,33.9930976815552,"Cold (last 5)","Last 5 avg (36) is 15.4 below season avg (69.8). Dragged down by REB, DEF"
"Brook Lopez","C","MIL","https://a.espncdn.com/i/headshots/nba/players/full/3448.png",35.8113269630409,34.6555932251027,"Cold (last 5)","Last 5 avg (35.8) is 15.5 below season avg (66.7). Dragged down by DISC, IMPACT"
"Duncan Robinson","F","MIA","https://a.espncdn.com/i/headshots/nba/players/full/3157465.png",35.7765693455146,43.4812206174647,"Cold (last 5)","Last 5 avg (35.8) is 13 below season avg (59.8). Dragged down by REB, DISC"
"Damian Lillard","G","MIL","https://a.espncdn.com/i/headshots/nba/players/full/6606.png",35.6683646509942,35.0241372538186,"Cold (last 5)","Last 5 avg (35.7) is 11.8 below season avg (72.2). Dragged down by DISC, REB"
"Tyler Herro","G","MIA","https://a.espncdn.com/i/headshots/nba/players/full/4395725.png",35.0299739496939,42.4086119619743,"Cold (last 5)","Last 5 avg (35) is 12 below season avg (70.3). Dragged down by DISC, DEF"
"Desmond Bane","G","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4066320.png",34.9199370956159,40.5763182588211,"Cold (last 5)","Last 5 avg (34.9) is 17.2 below season avg (71.1). Dragged down by IMPACT, PLAY"
"Russell Westbrook","G","DEN","https://a.espncdn.com/i/headshots/nba/players/full/3468.png",34.834094085355,36.8949921194835,"Cold (last 5)","Last 5 avg (34.8) is 19.1 below season avg (68.2). Dragged down by REB, DISC"
"Julius Randle","F","MIN","https://a.espncdn.com/i/headshots/nba/players/full/3064514.png",34.6771382079538,48.172448285037,"Cold (last 5)","Last 5 avg (34.7) is 10.8 below season avg (69.3). Dragged down by SCORING, DEF"
"Luka Dončić",NA,NA,NA,34.6506335227461,44.3989433560464,"Cold (last 5)","Last 5 avg (34.7) is 11.7 below season avg (78.2). Dragged down by DISC, PLAY"
"Jarrett Allen","C","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4066328.png",34.6267055750302,37.7988865203614,"Cold (last 5)","Last 5 avg (34.6) is 12.5 below season avg (74.7). Dragged down by DISC, SCORING"
"Jaren Jackson Jr.","F","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4277961.png",34.5422865434465,35.1446442355349,"Cold (last 5)","Last 5 avg (34.5) is 18 below season avg (69.4). Dragged down by IMPACT, DEF"
"Scotty Pippen Jr.","G","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4431785.png",34.5318011247448,35.314334934988,"Cold (last 5)","Last 5 avg (34.5) is 16.6 below season avg (68.8). Dragged down by REB, SCORING"
"Jalen Williams","G","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4593803.png",34.4397211296391,31.994242186856,"Cold (last 5)","Last 5 avg (34.4) is 13.5 below season avg (75.3). Dragged down by IMPACT, DISC"
"Jalen Johnson","F","ATL","https://a.espncdn.com/i/headshots/nba/players/full/4701230.png",34.3474101101913,46.7122962913335,"Cold (last 5)","Last 5 avg (34.3) is 12.1 below season avg (74.4). Dragged down by DEF, DISC"
"Walker Kessler","C","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4433136.png",34.0271728043032,33.81599170426,"Cold (last 5)","Last 5 avg (34) is 12.5 below season avg (72). Dragged down by DISC, DEF"
"Darius Garland","G","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4396907.png",33.2102709017611,35.8433189752768,"Cold (last 5)","Last 5 avg (33.2) is 14.3 below season avg (74.5). Dragged down by REB, DEF"
"Shai Gilgeous-Alexander","G","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4278073.png",32.4311331655636,31.7035770961205,"Cold (last 5)","Last 5 avg (32.4) is 14.1 below season avg (82). Dragged down by PLAY, DISC"
"Isaiah Jackson",NA,NA,NA,NA,NA,"— Steady","Recent form (NaN) is close to season avg (73.2)"
